Date,Symbol,amountNet,interestPaid,dividendRecd,premiumNet,currentShares,basisShares,basisPerShare,marketPrice,sharesBought,sharesSold,txPrice
2023-04-18,EVT,$-4646.00," "," "," ",200.0,$-4646.00,$-23.23,"=stockhistory(B2,A2,,0,0,1)",200.0," ",$-23.23
2023-04-28,EVT," ",$-6.45,$29.76," ",200.0,$-4622.69,$-23.11,"=stockhistory(B3,A3,,0,0,1)"," "," "," "
2023-05-01,EVT," ",$-1.93," "," ",200.0,$-4624.62,$-23.12,"=stockhistory(B4,A4,,0,0,1)"," "," "," "
2023-05-12,EVT,$-2175.00,$-7.07," "," ",300.0,$-6806.68,$-22.69,"=stockhistory(B5,A5,,0,0,1)",100.0," ",$-21.75
2023-05-31,EVT," ",$-17.96,$44.64," ",300.0,$-6780.01,$-22.60,"=stockhistory(B6,A6,,0,0,1)"," "," "," "
2023-06-01,EVT," ",$-0.94," "," ",300.0,$-6780.95,$-22.60,"=stockhistory(B7,A7,,0,0,1)"," "," "," "
2023-06-30,EVT," ",$-27.31,$44.64," ",300.0,$-6763.62,$-22.55,"=stockhistory(B8,A8,,0,0,1)"," "," "," "
2023-07-01,EVT," ",$-0.94," "," ",300.0,$-6764.56,$-22.55,"=stockhistory(B9,A9,,0,0,1)"," "," "," "
2023-07-07,EVT,$-1125.00,$-5.64," "," ",350.0,$-7895.20,$-22.56,"=stockhistory(B10,A10,,0,0,1)",50.0," ",$-22.50
2023-07-20,EVT,$-3531.00,$-14.26," "," ",500.0,$-11440.45,$-22.88,"=stockhistory(B11,A11,,0,0,1)",150.0," ",$-23.54
2023-07-27,EVT,$11744.90,$-11.12," "," "," ",$293.33,,"=stockhistory(B12,A12,,0,0,1)"," ",500.0,$-23.49
2023-07-31,EVT," ",$0.16,$74.40," "," ",$367.89,,"=stockhistory(B13,A13,,0,0,1)"," "," "," "
2023-08-01,EVT," ",$0.05," "," "," ",$367.94,,"=stockhistory(B14,A14,,0,0,1)"," "," "," "
2023-09-01,EVT," ",$1.58," "," "," ",$369.52,,"=stockhistory(B15,A15,,0,0,1)"," "," "," "
2023-10-01,EVT," ",$1.54," "," "," ",$371.06,,"=stockhistory(B16,A16,,0,0,1)"," "," "," "
2023-11-01,EVT," ",$1.60," "," "," ",$372.66,,"=stockhistory(B17,A17,,0,0,1)"," "," "," "
2023-12-01,EVT," ",$1.55," "," "," ",$374.21,,"=stockhistory(B18,A18,,0,0,1)"," "," "," "
2024-01-01,EVT," ",$1.61," "," "," ",$375.82,,"=stockhistory(B19,A19,,0,0,1)"," "," "," "
2024-02-01,EVT," ",$1.62," "," "," ",$377.44,,"=stockhistory(B20,A20,,0,0,1)"," "," "," "
2024-03-01,EVT," ",$1.52," "," "," ",$378.96,,"=stockhistory(B21,A21,,0,0,1)"," "," "," "
2024-04-01,EVT," ",$1.63," "," "," ",$380.59,,"=stockhistory(B22,A22,,0,0,1)"," "," "," "
2024-05-01,EVT," ",$1.59," "," "," ",$382.18,,"=stockhistory(B23,A23,,0,0,1)"," "," "," "
2024-06-01,EVT," ",$1.65," "," "," ",$383.83,,"=stockhistory(B24,A24,,0,0,1)"," "," "," "
2024-07-01,EVT," ",$1.60," "," "," ",$385.43,,"=stockhistory(B25,A25,,0,0,1)"," "," "," "
2024-08-01,EVT," ",$1.66," "," "," ",$387.09,,"=stockhistory(B26,A26,,0,0,1)"," "," "," "
