Date,Symbol,amountNet,interestPaid,dividendRecd,premiumNet,currentShares,basisShares,basisPerShare,marketPrice,sharesBought,sharesSold,txPrice
2024-08-22,rollover,$-40498.00,$-158.93," ",$671.51,73150.0,$-1184248.86,$-16.19,"=stockhistory(B342,A342,,0,0,1)",600.0," ",$-67.50
2024-08-23,rollover," ",$-164.48,$560.00,$10437.52,73150.0,$-1173415.82,$-16.04,"=stockhistory(B343,A343,,0,0,1)"," "," "," "
2024-08-26,rollover,$1234.96,$-488.92,$943.20," ",73125.0,$-1171726.58,$-16.02,"=stockhistory(B344,A344,,0,0,1)"," ",25.0,$-49.40
2024-08-27,rollover,$2339.19,$-162.74,$272.03,$803.22,73225.0,$-1168474.88,$-15.96,"=stockhistory(B345,A345,,0,0,1)",500.0,400.0,$23.39
2024-08-28,rollover,$1880.94,$-162.29,$539.63," ",73187.0,$-1166216.60,$-15.93,"=stockhistory(B346,A346,,0,0,1)"," ",38.0,$-49.50
2024-08-29,rollover," ",$-161.97," ",$1003.20,73187.0,$-1165375.38,$-15.92,"=stockhistory(B347,A347,,0,0,1)"," "," "," "
2024-08-30,rollover,$61629.77,$-161.86,$2333.40," ",71750.0,$-1101574.06,$-15.35,"=stockhistory(B348,A348,,0,0,1)"," ",1437.0,$-42.89
2024-09-01,rollover," ",$-305.99," "," ",71750.0,$-1101880.06,$-15.36,"=stockhistory(B349,A349,,0,0,1)"," "," "," "
2024-09-03,rollover," ",$-306.08,$912.05,$893.19,71750.0,$-1100380.89,$-15.34,"=stockhistory(B350,A350,,0,0,1)"," "," "," "
2024-09-04,rollover,$-10140.00,$-152.83," ",$283.22,72750.0,$-1110390.50,$-15.26,"=stockhistory(B351,A351,,0,0,1)",1000.0," ",$-10.14
2024-09-05,rollover,$-9000.00,$-154.22,$1285.29," ",73050.0,$-1118259.44,$-15.31,"=stockhistory(B352,A352,,0,0,1)",300.0," ",$-30.00
2024-09-06,rollover,$-6000.00,$-155.31," "," ",73250.0,$-1124414.75,$-15.35,"=stockhistory(B353,A353,,0,0,1)",200.0," ",$-30.00
2024-09-09,rollover,$-17476.00,$-468.51," ",$774.61,73450.0,$-1141584.65,$-15.54,"=stockhistory(B354,A354,,0,0,1)",200.0," ",$-87.38
2024-09-10,rollover," ",$-158.55,$652.00,$240.25,73450.0,$-1140850.95,$-15.53,"=stockhistory(B355,A355,,0,0,1)"," "," "," "
2024-09-11,rollover," ",$-158.45,$1200.00," ",73450.0,$-1139809.40,$-15.52,"=stockhistory(B356,A356,,0,0,1)"," "," "," "
2024-09-12,rollover," ",$-158.31," ",$-8.11,73450.0,$-1139975.82,$-15.52,"=stockhistory(B357,A357,,0,0,1)"," "," "," "
2024-09-13,rollover,$-58500.00,$-158.33,$2740.04,$142.24,74350.0,$-1195751.87,$-16.08,"=stockhistory(B358,A358,,0,0,1)",900.0," ",$-65.00
2024-09-16,rollover,$-250.73,$-498.23," "," ",74350.0,$-1196500.83,$-16.09,"=stockhistory(B359,A359,,0,0,1)",500.0,500.0," "
2024-09-18,rollover,$-8766.00,$-332.36," ",$1524.32,74450.0,$-1204074.87,$-16.17,"=stockhistory(B360,A360,,0,0,1)",100.0," ",$-87.66
2024-09-20,rollover,$-27589.80,$-334.47," ",$236.94,76550.0,$-1231762.19,$-16.09,"=stockhistory(B361,A361,,0,0,1)",2100.0," ",$-13.14
2024-09-23,rollover,$98097.26,$-513.23," ",$699.60,74850.0,$-1133478.57,$-15.14,"=stockhistory(B362,A362,,0,0,1)"," ",1700.0,$-57.70
2024-09-24,rollover,$-51540.00,$-157.43," ",$6744.38,75450.0,$-1178431.62,$-15.62,"=stockhistory(B363,A363,,0,0,1)",600.0," ",$-85.90
2024-09-25,rollover," ",$-163.67,$1176.00,$-1553.39,75450.0,$-1178972.68,$-15.63,"=stockhistory(B364,A364,,0,0,1)"," "," "," "
2024-09-26,rollover,$47798.67,$-163.75,$531.20," ",75350.0,$-1130806.55,$-15.01,"=stockhistory(B365,A365,,0,0,1)"," ",100.0,$-477.99
2024-09-27,rollover," ",$-157.06,$846.13," ",75350.0,$-1130117.48,$-15.00,"=stockhistory(B366,A366,,0,0,1)"," "," "," "
2024-09-30,rollover,$-10680.87,$-470.88,$2844.80,$36.87,76350.0,$-1138387.56,$-14.91,"=stockhistory(B367,A367,,0,0,1)",4000.0,3000.0,$-10.68
2024-10-01,rollover," ",$-158.11,$1003.76," ",76350.0,$-1137541.91,$-14.90,"=stockhistory(B368,A368,,0,0,1)"," "," "," "
2024-10-03,rollover," ",$-315.98,$1128.68,$44.58,76350.0,$-1136684.63,$-14.89,"=stockhistory(B369,A369,,0,0,1)"," "," "," "
2024-10-04,rollover," ",$-157.87," ",$679.70,76350.0,$-1136162.81,$-14.88,"=stockhistory(B370,A370,,0,0,1)"," "," "," "
2024-10-07,rollover," ",$-473.40," ",$2049.88,76350.0,$-1134586.33,$-14.86,"=stockhistory(B371,A371,,0,0,1)"," "," "," "
2024-10-08,rollover," ",$-157.58," ",$186.61,76350.0,$-1134557.30,$-14.86,"=stockhistory(B372,A372,,0,0,1)"," "," "," "
2024-10-09,rollover," ",$-157.58,$1200.00,$806.79,76350.0,$-1132708.09,$-14.84,"=stockhistory(B373,A373,,0,0,1)"," "," "," "
2024-10-10,rollover," ",$-157.32,$510.00," ",76350.0,$-1132355.41,$-14.83,"=stockhistory(B374,A374,,0,0,1)"," "," "," "
2024-10-11,rollover," ",$-157.27," ",$439.39,76350.0,$-1132073.29,$-14.83,"=stockhistory(B375,A375,,0,0,1)"," "," "," "
2024-10-14,rollover,$-23850.00,$-471.70," ",$143.97,76850.0,$-1156251.02,$-15.05,"=stockhistory(B376,A376,,0,0,1)",500.0," ",$-47.70
2024-10-15,rollover," ",$-160.59,$3687.29," ",76850.0,$-1152724.32,$-15.00,"=stockhistory(B377,A377,,0,0,1)"," "," "," "
2024-10-16,rollover," ",$-160.10," ",$-180.17,76850.0,$-1153064.59,$-15.00,"=stockhistory(B378,A378,,0,0,1)"," "," "," "
2024-10-17,rollover," ",$-160.15,$25.00," ",76850.0,$-1153199.74,$-15.01,"=stockhistory(B379,A379,,0,0,1)"," "," "," "
2024-10-21,rollover,$12499.65,$-640.67," ",$648.95,75850.0,$-1140691.80,$-15.04,"=stockhistory(B380,A380,,0,0,1)"," ",1000.0,$-12.50
2024-10-25,rollover," ",$-633.72,$1358.57," ",75850.0,$-1139966.95,$-15.03,"=stockhistory(B381,A381,,0,0,1)"," "," "," "
2024-10-28,rollover,$-8685.00,$-474.99,$366.20,$936.42,76750.0,$-1147824.32,$-14.96,"=stockhistory(B382,A382,,0,0,1)",900.0," ",$-9.65
2024-10-29,rollover," ",$-159.42," ",$556.86,76750.0,$-1147426.88,$-14.95,"=stockhistory(B383,A383,,0,0,1)"," "," "," "
2024-10-30,rollover," ",$-159.36," ",$364.83,76750.0,$-1147221.41,$-14.95,"=stockhistory(B384,A384,,0,0,1)"," "," "," "
2024-10-31,rollover," ",$-159.34,$2139.50," ",76750.0,$-1145241.25,$-14.92,"=stockhistory(B385,A385,,0,0,1)"," "," "," "
2024-11-01,rollover,$-11550.00,$-159.06,$912.05,$-165.35,77850.0,$-1156203.61,$-14.85,"=stockhistory(B386,A386,,0,0,1)",1100.0," ",$-10.50
2024-11-04,rollover,$-28500.00,$-481.75," ",$-238.51,78850.0,$-1185423.87,$-15.03,"=stockhistory(B387,A387,,0,0,1)",1000.0," ",$-28.50
2024-11-05,rollover," ",$-164.64,$740.43," ",78850.0,$-1184848.08,$-15.03,"=stockhistory(B388,A388,,0,0,1)"," "," "," "
2024-11-06,rollover," ",$-164.56," ",$-381.79,78850.0,$-1185394.43,$-15.03,"=stockhistory(B389,A389,,0,0,1)"," "," "," "
2024-11-07,rollover," ",$-164.64," ",$273.23,78850.0,$-1185285.84,$-15.03,"=stockhistory(B390,A390,,0,0,1)"," "," "," "
2024-11-11,rollover,$-1050.00,$-658.49," ",$717.38,78950.0,$-1186276.95,$-15.03,"=stockhistory(B391,A391,,0,0,1)",100.0," ",$-10.50
2024-11-12,rollover," ",$-164.76,$1788.00," ",78950.0,$-1184653.72,$-15.01,"=stockhistory(B392,A392,,0,0,1)"," "," "," "
2024-11-13,rollover," ",$-164.54," ",$-30.68,78950.0,$-1184848.93,$-15.01,"=stockhistory(B393,A393,,0,0,1)"," "," "," "
2024-11-15,rollover,$-33998.00,$-329.12,$1937.29,$-516.93,79750.0,$-1217755.70,$-15.27,"=stockhistory(B394,A394,,0,0,1)",800.0," ",$-42.50
2024-11-18,rollover,$108996.73,$-507.40,$475.00,$2722.92,79050.0,$-1106068.44,$-13.99,"=stockhistory(B395,A395,,0,0,1)",100.0,800.0,$-155.71
2024-11-19,rollover," ",$-153.62," ",$9.29,79050.0,$-1106212.77,$-13.99,"=stockhistory(B396,A396,,0,0,1)"," "," "," "
2024-11-22,rollover,$-22000.00,$-460.92,$560.00,$2079.62,79450.0,$-1126034.08,$-14.17,"=stockhistory(B397,A397,,0,0,1)",400.0," ",$-55.00
2024-11-25,rollover,$-19903.99,$-469.18,$1225.95,$1553.17,79550.0,$-1143628.13,$-14.38,"=stockhistory(B398,A398,,0,0,1)",1100.0,1000.0,$-199.04
2024-11-27,rollover,$15981.55,$-317.67,$548.73,$-3612.95,75450.0,$-1131028.47,$-14.99,"=stockhistory(B399,A399,,0,0,1)"," ",4100.0,$-3.90
2024-11-29,rollover," ",$-314.17,$2139.50,$-357.30,75450.0,$-1129560.45,$-14.97,"=stockhistory(B400,A400,,0,0,1)"," "," "," "
2024-12-01,rollover," ",$-313.77," "," ",75450.0,$-1129874.21,$-14.98,"=stockhistory(B401,A401,,0,0,1)"," "," "," "
2024-12-02,rollover,$-18572.00,$-156.93,$1332.05,$550.47,75650.0,$-1146720.62,$-15.16,"=stockhistory(B402,A402,,0,0,1)",200.0," ",$-92.86
2024-12-04,rollover,$-19035.85,$-318.53,$1412.48," ",76629.0,$-1164662.52,$-15.20,"=stockhistory(B403,A403,,0,0,1)",979.0," ",$-19.44
2024-12-05,rollover," ",$-161.76," ",$-25.77,76629.0,$-1164850.05,$-15.20,"=stockhistory(B404,A404,,0,0,1)"," "," "," "
2024-12-06,rollover," ",$-161.78," ",$-170.76,76629.0,$-1165182.60,$-15.21,"=stockhistory(B405,A405,,0,0,1)"," "," "," "
2024-12-09,rollover,$-14526.85,$-485.49," ",$1215.89,77729.0,$-1178979.05,$-15.17,"=stockhistory(B406,A406,,0,0,1)",1500.0,400.0,$-13.21
2024-12-10,rollover," ",$-163.75,$2452.00," ",77729.0,$-1176690.80,$-15.14,"=stockhistory(B407,A407,,0,0,1)"," "," "," "
2024-12-11,rollover,$-5552.60,$-163.43," ",$4552.01,77739.0,$-1177854.82,$-15.15,"=stockhistory(B408,A408,,0,0,1)",10.0," ",$-555.26
2024-12-12,rollover,$-69500.00,$-163.59," "," ",79939.0,$-1247518.41,$-15.61,"=stockhistory(B409,A409,,0,0,1)",2200.0," ",$-31.59
2024-12-13,rollover,$-11400.00,$-173.27,$2742.29,$-559.85,80139.0,$-1256909.23,$-15.68,"=stockhistory(B410,A410,,0,0,1)",200.0," ",$-57.00
2024-12-17,rollover,$-9224.99,$-698.28," ",$336.33,80239.0,$-1266496.18,$-15.78,"=stockhistory(B411,A411,,0,0,1)",100.0," ",$-92.25
2024-12-18,rollover," ",$-175.90,$2000.00,$2050.59,80239.0,$-1262621.49,$-15.74,"=stockhistory(B412,A412,,0,0,1)"," "," "," "
2024-12-19,rollover," ",$-175.36," ",$413.32,80239.0,$-1262383.53,$-15.73,"=stockhistory(B413,A413,,0,0,1)"," "," "," "
2024-12-23,rollover,$-22518.24,$-701.32,$42.89,$18.96,81139.0,$-1285541.25,$-15.84,"=stockhistory(B414,A414,,0,0,1)",900.0," ",$-25.02
2024-12-24,rollover,$-10000.00,$-178.55,$54.68," ",81239.0,$-1295665.11,$-15.95,"=stockhistory(B415,A415,,0,0,1)",100.0," ",$-100.00
2024-12-26,rollover," ",$-359.91,$1146.58," ",81239.0,$-1294878.44,$-15.94,"=stockhistory(B416,A416,,0,0,1)"," "," "," "
2024-12-27,rollover," ",$-179.84,$671.50,$25.32,81239.0,$-1294361.47,$-15.93,"=stockhistory(B417,A417,,0,0,1)"," "," "," "
2024-12-30,rollover,$3799.89,$-539.32,$375.00," ",81039.0,$-1290725.89,$-15.93,"=stockhistory(B418,A418,,0,0,1)"," ",200.0,$-19.00
2024-12-31,rollover," ",$-179.27,$2194.58,$1004.93,81039.0,$-1287705.65,$-15.89,"=stockhistory(B419,A419,,0,0,1)"," "," "," "
2025-01-01,rollover," ",$-178.85," "," ",81039.0,$-1287884.50,$-15.89,"=stockhistory(B420,A420,,0,0,1)"," "," "," "
2025-01-02,rollover,$-6000.00,$-178.87,$912.05," ",81139.0,$-1293151.32,$-15.94,"=stockhistory(B421,A421,,0,0,1)",100.0," ",$-60.00
2025-01-03,rollover,$-18000.00,$-179.60,$709.21," ",82339.0,$-1310621.72,$-15.92,"=stockhistory(B422,A422,,0,0,1)",1200.0," ",$-15.00
2025-01-06,rollover," ",$-546.09,$41.50," ",82339.0,$-1311126.31,$-15.92,"=stockhistory(B423,A423,,0,0,1)"," "," "," "
2025-01-07,rollover," ",$-182.10," "," ",82339.0,$-1311308.41,$-15.93,"=stockhistory(B424,A424,,0,0,1)"," "," "," "
2025-01-09,rollover," ",$-364.25,$302.75," ",82339.0,$-1311369.91,$-15.93,"=stockhistory(B425,A425,,0,0,1)"," "," "," "
2025-01-10,rollover," ",$-182.13,$2718.00," ",82339.0,$-1308834.05,$-15.90,"=stockhistory(B426,A426,,0,0,1)"," "," "," "
2025-01-13,rollover," ",$-545.35,$25.00," ",82339.0,$-1309354.39,$-15.90,"=stockhistory(B427,A427,,0,0,1)"," "," "," "
2025-01-15,rollover," ",$-363.71,$3704.54," ",82339.0,$-1306013.56,$-15.86,"=stockhistory(B428,A428,,0,0,1)"," "," "," "
2025-01-17,rollover,$-4500.00,$-362.78," ",$299.62,82639.0,$-1310576.72,$-15.86,"=stockhistory(B429,A429,,0,0,1)",300.0," ",$-15.00
2025-01-21,rollover,$-70159.32,$-728.10," ",$6171.35,85039.0,$-1375292.79,$-16.17,"=stockhistory(B430,A430,,0,0,1)",3300.0,900.0,$-29.23
2025-01-24,rollover," ",$-573.04," ",$1763.18,85039.0,$-1374102.65,$-16.16,"=stockhistory(B431,A431,,0,0,1)"," "," "," "
2025-01-27,rollover," ",$-572.54,$745.50," ",87039.0,$-1373929.69,$-15.79,"=stockhistory(B432,A432,,0,0,1)",2000.0," "," "
2025-01-28,rollover," ",$-190.82,$375.40," ",87039.0,$-1373745.12,$-15.78,"=stockhistory(B433,A433,,0,0,1)"," "," "," "
2025-01-29,rollover," ",$-190.80," ",$-207.87,87039.0,$-1374143.79,$-15.79,"=stockhistory(B434,A434,,0,0,1)"," "," "," "
2025-01-30,rollover," ",$-190.85,$522.82," ",87039.0,$-1373811.82,$-15.78,"=stockhistory(B435,A435,,0,0,1)"," "," "," "
2025-01-31,rollover," ",$-190.81,$2383.70," ",87039.0,$-1371618.93,$-15.76,"=stockhistory(B436,A436,,0,0,1)"," "," "," "
2025-02-01,rollover," ",$-190.50," "," ",87039.0,$-1371809.43,$-15.76,"=stockhistory(B437,A437,,0,0,1)"," "," "," "
2025-02-03,rollover," ",$-381.06,$912.05,$318.20,87039.0,$-1370960.24,$-15.75,"=stockhistory(B438,A438,,0,0,1)"," "," "," "
2025-02-05,rollover," ",$-380.82,$675.29," ",87039.0,$-1370665.77,$-15.75,"=stockhistory(B439,A439,,0,0,1)"," "," "," "
2025-02-06,rollover," ",$-190.37,$120.09," ",87039.0,$-1370736.05,$-15.75,"=stockhistory(B440,A440,,0,0,1)"," "," "," "
2025-02-11,rollover," ",$-951.90,$1800.00,$993.20,87039.0,$-1368894.75,$-15.73,"=stockhistory(B441,A441,,0,0,1)"," "," "," "
2025-02-12,rollover," ",$-190.12," ",$546.60,87039.0,$-1368538.27,$-15.72,"=stockhistory(B442,A442,,0,0,1)"," "," "," "
2025-02-13,rollover," ",$-190.07," ",$-159.52,87039.0,$-1368887.87,$-15.73,"=stockhistory(B443,A443,,0,0,1)"," "," "," "
2025-02-14,rollover," ",$-190.12,$1944.54,$-50.27,87039.0,$-1367183.72,$-15.71,"=stockhistory(B444,A444,,0,0,1)"," "," "," "
2025-02-20,rollover,$-29805.00,$-1139.32,$312.00,$76.62,87539.0,$-1397739.42,$-15.97,"=stockhistory(B445,A445,,0,0,1)",500.0," ",$-59.61
2025-02-24,rollover,$42498.81,$-776.52," "," ",87039.0,$-1356017.13,$-15.58,"=stockhistory(B446,A446,,0,0,1)"," ",500.0,$-85.00
2025-02-25,rollover," ",$-188.34,$650.00," ",87039.0,$-1355555.47,$-15.57,"=stockhistory(B447,A447,,0,0,1)"," "," "," "
2025-02-26,rollover," ",$-188.27,$437.55," ",87039.0,$-1355306.19,$-15.57,"=stockhistory(B448,A448,,0,0,1)"," "," "," "
2025-02-27,rollover," ",$-188.24,$490.30," ",87039.0,$-1355004.13,$-15.57,"=stockhistory(B449,A449,,0,0,1)"," "," "," "
2025-02-28,rollover,$-49800.00,$-188.20,$2723.95,$2099.26,87139.0,$-1400169.11,$-16.07,"=stockhistory(B450,A450,,0,0,1)",100.0," ",$-498.00
2025-03-01,rollover," ",$-194.47," "," ",87139.0,$-1400363.58,$-16.07,"=stockhistory(B451,A451,,0,0,1)"," "," "," "
2025-03-03,rollover,$26559.66,$-388.99,$1242.05,$63.32,86739.0,$-1372887.54,$-15.83,"=stockhistory(B452,A452,,0,0,1)",100.0,500.0,$-66.40
2025-03-04,rollover," ",$-190.68," ",$-25.03,84739.0,$-1373103.25,$-16.20,"=stockhistory(B453,A453,,0,0,1)"," ",2000.0," "
2025-03-05,rollover,$-10895.00,$-190.71,$887.40,$18.86,85239.0,$-1383282.70,$-16.23,"=stockhistory(B454,A454,,0,0,1)",500.0," ",$-21.79
2025-03-06,rollover," ",$-192.12,$38.56,$626.59,85239.0,$-1382809.67,$-16.22,"=stockhistory(B455,A455,,0,0,1)"," "," "," "
2025-03-07,rollover," ",$-192.06,$430.00," ",85239.0,$-1382571.73,$-16.22,"=stockhistory(B456,A456,,0,0,1)"," "," "," "
2025-03-10,rollover,$6211.66,$-576.07," ",$1397.20,85839.0,$-1375538.94,$-16.02,"=stockhistory(B457,A457,,0,0,1)",700.0,100.0,$10.35
2025-03-11,rollover," ",$-191.05,$1800.00," ",85839.0,$-1373929.99,$-16.01,"=stockhistory(B458,A458,,0,0,1)"," "," "," "
2025-03-14,rollover," ",$-572.47,$2767.54," ",85839.0,$-1371734.92,$-15.98,"=stockhistory(B459,A459,,0,0,1)"," "," "," "
2025-03-16,rollover," ",$-381.04," "," ",85839.0,$-1372115.95,$-15.98,"=stockhistory(B460,A460,,0,0,1)"," "," "," "
2025-03-17,rollover,$-23643.50,$-190.57," ",$543.94,86439.0,$-1395406.09,$-16.14,"=stockhistory(B461,A461,,0,0,1)",600.0," ",$-39.41
2025-03-18,rollover," ",$-193.81,$21.00," ",86439.0,$-1395578.89,$-16.15,"=stockhistory(B462,A462,,0,0,1)"," "," "," "
2025-03-20,rollover," ",$-387.66,$850.00," ",86439.0,$-1395116.55,$-16.14,"=stockhistory(B463,A463,,0,0,1)"," "," "," "
2025-03-21,rollover,$16739.44,$-193.77,$91.98," ",86839.0,$-1378478.90,$-15.87,"=stockhistory(B464,A464,,0,0,1)",500.0,100.0,$41.85
2025-03-24,rollover,$-9272.00,$-574.37," ",$473.59,87039.0,$-1387851.68,$-15.95,"=stockhistory(B465,A465,,0,0,1)",200.0," ",$-46.36
2025-03-25,rollover,$-25170.99,$-192.76,$745.88,$497.30,87139.0,$-1411972.24,$-16.20,"=stockhistory(B466,A466,,0,0,1)",100.0," ",$-251.71
2025-03-26,rollover," ",$-196.11,$41.89,$871.58,87139.0,$-1411254.88,$-16.20,"=stockhistory(B467,A467,,0,0,1)"," "," "," "
2025-03-27,rollover," ",$-196.01,$771.83," ",87139.0,$-1410679.06,$-16.19,"=stockhistory(B468,A468,,0,0,1)"," "," "," "
2025-03-28,rollover," ",$-195.93," "," ",87139.0,$-1410874.99,$-16.19,"=stockhistory(B469,A469,,0,0,1)"," "," "," "
2025-03-31,rollover," ",$-587.86,$3426.40," ",87139.0,$-1408036.45,$-16.16,"=stockhistory(B470,A470,,0,0,1)"," "," "," "
2025-04-01,rollover," ",$-195.56,$971.37,$75.71,87139.0,$-1407184.93,$-16.15,"=stockhistory(B471,A471,,0,0,1)"," "," "," "
2025-04-02,rollover," ",$-195.44," "," ",85139.0,$-1407380.37,$-16.53,"=stockhistory(B472,A472,,0,0,1)"," ",2000.0," "
2025-04-03,rollover," ",$-195.47,$2020.60,$4086.30,84639.0,$-1401468.94,$-16.56,"=stockhistory(B473,A473,,0,0,1)"," ",500.0," "
2025-04-04,rollover," ",$-194.65,$39.99," ",84639.0,$-1401623.60,$-16.56,"=stockhistory(B474,A474,,0,0,1)"," "," "," "
2025-04-07,rollover,$-9500.00,$-584.01,$77.12,$886.32,85639.0,$-1410744.17,$-16.47,"=stockhistory(B475,A475,,0,0,1)",1000.0," ",$-9.50
2025-04-08,rollover," ",$-195.94," ",$2669.38,85493.0,$-1408270.73,$-16.47,"=stockhistory(B476,A476,,0,0,1)"," ",146.0," "
2025-04-10,rollover," ",$-391.19,$1020.00," ",85493.0,$-1407641.91,$-16.46,"=stockhistory(B477,A477,,0,0,1)"," "," "," "
2025-04-11,rollover," ",$-195.51,$1800.00," ",85493.0,$-1406037.42,$-16.45,"=stockhistory(B478,A478,,0,0,1)"," "," "," "
2025-04-15,rollover," ",$-781.13,$3617.29," ",85493.0,$-1403201.26,$-16.41,"=stockhistory(B479,A479,,0,0,1)"," "," "," "
2025-04-17,rollover,$357000.00,$-389.78," "," ",78193.0,$-1046591.04,$-13.38,"=stockhistory(B480,A480,,0,0,1)"," ",7300.0,$-48.90
2025-04-20,rollover," ",$-436.08," "," ",78193.0,$-1047027.12,$-13.39,"=stockhistory(B481,A481,,0,0,1)"," "," "," "
2025-04-21,rollover," ",$-145.42," "," ",78193.0,$-1047172.54,$-13.39,"=stockhistory(B482,A482,,0,0,1)"," "," "," "
2025-04-26,rollover," ",$-727.20," "," ",78193.0,$-1047899.74,$-13.40,"=stockhistory(B483,A483,,0,0,1)"," "," "," "
2025-04-27,rollover," ",$-145.54,$650.75," ",78193.0,$-1047394.53,$-13.39,"=stockhistory(B484,A484,,0,0,1)"," "," "," "
2025-04-28,rollover," ",$-145.47,$900.00," ",78193.0,$-1046640.01,$-13.39,"=stockhistory(B485,A485,,0,0,1)"," "," "," "
2025-05-01,rollover," ",$-436.10," "," ",78193.0,$-1047076.11,$-13.39,"=stockhistory(B486,A486,,0,0,1)"," "," "," "
2025-05-02,rollover,$52500.00,$-145.43," "," ",73193.0,$-994721.53,$-13.59,"=stockhistory(B487,A487,,0,0,1)"," ",5000.0,$-10.50
2025-05-05,rollover," ",$-414.47,$600.00," ",73193.0,$-994536.00,$-13.59,"=stockhistory(B488,A488,,0,0,1)"," "," "," "
2025-05-08,rollover," ",$-414.39," "," ",73193.0,$-994950.39,$-13.59,"=stockhistory(B489,A489,,0,0,1)"," "," "," "
2025-05-09,rollover,$60000.00,$-138.19," "," ",72193.0,$-935088.58,$-12.95,"=stockhistory(B490,A490,,0,0,1)"," ",1000.0,$-60.00
2025-05-11,rollover," ",$-259.75,$1920.00," ",72193.0,$-933428.32,$-12.93,"=stockhistory(B491,A491,,0,0,1)"," "," "," "
2025-05-15,rollover," ",$-518.57,$604.54," ",72193.0,$-933342.36,$-12.93,"=stockhistory(B492,A492,,0,0,1)"," "," "," "
2025-05-16,rollover,$74400.00,$-129.63," "," ",71593.0,$-859071.99,$-12.00,"=stockhistory(B493,A493,,0,0,1)"," ",600.0,$-124.00
2025-05-17,rollover," ",$-119.32," "," ",71593.0,$-859191.30,$-12.00,"=stockhistory(B494,A494,,0,0,1)"," "," "," "
2025-05-19,rollover," ",$-238.66," "," ",71593.0,$-859429.97,$-12.00,"=stockhistory(B495,A495,,0,0,1)"," "," "," "
2025-05-20,rollover," ",$-119.37," "," ",71593.0,$-859549.33,$-12.01,"=stockhistory(B496,A496,,0,0,1)"," "," "," "
2025-05-21,rollover," ",$-119.38," "," ",71593.0,$-859668.71,$-12.01,"=stockhistory(B497,A497,,0,0,1)"," "," "," "
2025-05-23,rollover," ",$-238.80,$560.00," ",71593.0,$-859347.51,$-12.00,"=stockhistory(B498,A498,,0,0,1)"," "," "," "
2025-05-26,rollover," ",$-358.06," "," ",71593.0,$-859705.57,$-12.01,"=stockhistory(B499,A499,,0,0,1)"," "," "," "
2025-05-27,rollover," ",$-119.40,$650.75," ",71593.0,$-859174.23,$-12.00,"=stockhistory(B500,A500,,0,0,1)"," "," "," "
2025-05-28,rollover," ",$-119.33,$900.00," ",71593.0,$-858393.56,$-11.99,"=stockhistory(B501,A501,,0,0,1)"," "," "," "
2025-06-01,rollover," ",$-476.89," "," ",71593.0,$-858870.44,$-12.00,"=stockhistory(B502,A502,,0,0,1)"," "," "," "
2025-06-05,rollover," ",$-477.15,$600.00," ",71593.0,$-858747.59,$-11.99,"=stockhistory(B503,A503,,0,0,1)"," "," "," "
2025-06-08,rollover," ",$-357.81," "," ",71593.0,$-859105.40,$-12.00,"=stockhistory(B504,A504,,0,0,1)"," "," "," "
2025-06-11,rollover," ",$-357.96,$1320.00," ",71593.0,$-858143.36,$-11.99,"=stockhistory(B505,A505,,0,0,1)"," "," "," "
2025-06-13,rollover," ",$-238.37," "," ",71593.0,$-858381.74,$-11.99,"=stockhistory(B506,A506,,0,0,1)"," "," "," "
2025-06-15,rollover," ",$-238.44,$604.54," ",71593.0,$-858015.64,$-11.98,"=stockhistory(B507,A507,,0,0,1)"," "," "," "
2025-06-16,rollover," ",$-119.17," "," ",71593.0,$-858134.80,$-11.99,"=stockhistory(B508,A508,,0,0,1)"," "," "," "
2025-06-17,rollover," ",$-119.19," "," ",71593.0,$-858253.99,$-11.99,"=stockhistory(B509,A509,,0,0,1)"," "," "," "
2025-06-18,rollover," ",$-119.20," "," ",71593.0,$-858373.19,$-11.99,"=stockhistory(B510,A510,,0,0,1)"," "," "," "
2025-06-20,rollover,$16000.00,$-238.44," "," ",71393.0,$-842611.63,$-11.80,"=stockhistory(B511,A511,,0,0,1)"," ",200.0,$-80.00
2025-06-21,rollover," ",$-117.03," "," ",71393.0,$-842728.66,$-11.80,"=stockhistory(B512,A512,,0,0,1)"," "," "," "
2025-06-24,rollover," ",$-351.14," "," ",71393.0,$-843079.80,$-11.81,"=stockhistory(B513,A513,,0,0,1)"," "," "," "
2025-06-25,rollover," ",$-117.09,$500.00," ",71393.0,$-842696.89,$-11.80,"=stockhistory(B514,A514,,0,0,1)"," "," "," "
2025-06-26,rollover," ",$-117.04," "," ",71393.0,$-842813.93,$-11.81,"=stockhistory(B515,A515,,0,0,1)"," "," "," "
2025-06-27,rollover," ",$-117.06,$650.75," ",71393.0,$-842280.24,$-11.80,"=stockhistory(B516,A516,,0,0,1)"," "," "," "
2025-06-28,rollover," ",$-116.98,$900.00," ",71393.0,$-841497.22,$-11.79,"=stockhistory(B517,A517,,0,0,1)"," "," "," "
2025-07-01,rollover," ",$-350.62," "," ",71393.0,$-841847.85,$-11.79,"=stockhistory(B518,A518,,0,0,1)"," "," "," "
2025-07-03,rollover," ",$-233.85,$735.25," ",71393.0,$-841346.44,$-11.78,"=stockhistory(B519,A519,,0,0,1)"," "," "," "
2025-07-05,rollover," ",$-233.71,$600.00," ",71393.0,$-840980.15,$-11.78,"=stockhistory(B520,A520,,0,0,1)"," "," "," "
