Date,Symbol,amountNet,interestPaid,dividendRecd,premiumNet,currentShares,basisShares,basisPerShare,marketPrice,sharesBought,sharesSold,txPrice
2023-03-31,COST,$-4970.00," "," "," ",10.0,$-4970.00,$-497.00,"=stockhistory(B2,A2,,0,0,1)",10.0," ",$-497.00
2023-04-01,COST," ",$-0.69," "," ",10.0,$-4970.69,$-497.07,"=stockhistory(B3,A3,,0,0,1)"," "," "," "
2023-04-20,COST,$4979.96,$-13.12," "," "," ",$-3.85,,"=stockhistory(B4,A4,,0,0,1)"," ",10.0,$-498.00
2023-05-01,COST," "," "," "," "," ",$-3.85,,"=stockhistory(B5,A5,,0,0,1)"," "," "," "
2023-06-01,COST," ",$-0.02," "," "," ",$-3.87,,"=stockhistory(B6,A6,,0,0,1)"," "," "," "
2023-07-01,COST," ",$-0.02," "," "," ",$-3.89,,"=stockhistory(B7,A7,,0,0,1)"," "," "," "
2023-08-01,COST," ",$-0.02," "," "," ",$-3.90,,"=stockhistory(B8,A8,,0,0,1)"," "," "," "
2023-09-01,COST," ",$-0.02," "," "," ",$-3.92,,"=stockhistory(B9,A9,,0,0,1)"," "," "," "
2023-10-01,COST," ",$-0.02," "," "," ",$-3.94,,"=stockhistory(B10,A10,,0,0,1)"," "," "," "
2023-11-01,COST," ",$-0.02," "," "," ",$-3.95,,"=stockhistory(B11,A11,,0,0,1)"," "," "," "
2023-12-01,COST," ",$-0.02," "," "," ",$-3.97,,"=stockhistory(B12,A12,,0,0,1)"," "," "," "
2024-01-01,COST," ",$-0.02," "," "," ",$-3.99,,"=stockhistory(B13,A13,,0,0,1)"," "," "," "
2024-02-01,COST," ",$-0.02," "," "," ",$-4.00,,"=stockhistory(B14,A14,,0,0,1)"," "," "," "
2024-03-01,COST," ",$-0.02," "," "," ",$-4.02,,"=stockhistory(B15,A15,,0,0,1)"," "," "," "
2024-04-01,COST," ",$-0.02," "," "," ",$-4.04,,"=stockhistory(B16,A16,,0,0,1)"," "," "," "
2024-05-01,COST," ",$-0.02," "," "," ",$-4.05,,"=stockhistory(B17,A17,,0,0,1)"," "," "," "
2024-06-01,COST," ",$-0.02," "," "," ",$-4.07,,"=stockhistory(B18,A18,,0,0,1)"," "," "," "
2024-07-01,COST," ",$-0.02," "," "," ",$-4.09,,"=stockhistory(B19,A19,,0,0,1)"," "," "," "
2024-08-01,COST," ",$-0.02," "," "," ",$-4.11,,"=stockhistory(B20,A20,,0,0,1)"," "," "," "
2024-09-01,COST," ",$-0.02," "," "," ",$-4.12,,"=stockhistory(B21,A21,,0,0,1)"," "," "," "
2024-10-01,COST," ",$-0.02," "," "," ",$-4.14,,"=stockhistory(B22,A22,,0,0,1)"," "," "," "
2024-11-01,COST," ",$-0.02," "," "," ",$-4.16,,"=stockhistory(B23,A23,,0,0,1)"," "," "," "
2024-12-01,COST," ",$-0.02," "," "," ",$-4.18,,"=stockhistory(B24,A24,,0,0,1)"," "," "," "
2025-01-01,COST," ",$-0.02," "," "," ",$-4.19,,"=stockhistory(B25,A25,,0,0,1)"," "," "," "
2025-02-01,COST," ",$-0.02," "," "," ",$-4.21,,"=stockhistory(B26,A26,,0,0,1)"," "," "," "
2025-03-01,COST," ",$-0.02," "," "," ",$-4.23,,"=stockhistory(B27,A27,,0,0,1)"," "," "," "
2025-04-01,COST," ",$-0.02," "," "," ",$-4.25,,"=stockhistory(B28,A28,,0,0,1)"," "," "," "
2025-04-08,COST," "," "," "," "," ",$-4.25,,"=stockhistory(B29,A29,,0,0,1)"," "," "," "
2025-05-01,COST," ",$-0.01," "," "," ",$-4.26,,"=stockhistory(B30,A30,,0,0,1)"," "," "," "
2025-06-01,COST," ",$-0.02," "," "," ",$-4.28,,"=stockhistory(B31,A31,,0,0,1)"," "," "," "
2025-07-01,COST," ",$-0.02," "," "," ",$-4.30,,"=stockhistory(B32,A32,,0,0,1)"," "," "," "
2025-08-01,COST," ",$-0.02," "," "," ",$-4.32,,"=stockhistory(B33,A33,,0,0,1)"," "," "," "
2025-09-01,COST," ",$-0.02," "," "," ",$-4.34,,"=stockhistory(B34,A34,,0,0,1)"," "," "," "
2025-10-01,COST," ",$-0.02," "," "," ",$-4.36,,"=stockhistory(B35,A35,,0,0,1)"," "," "," "
2025-11-01,COST," ",$-0.02," "," "," ",$-4.37,,"=stockhistory(B36,A36,,0,0,1)"," "," "," "
2025-12-01,COST," ",$-0.02," "," "," ",$-4.39,,"=stockhistory(B37,A37,,0,0,1)"," "," "," "
2026-01-01,COST," ",$-0.02," "," "," ",$-4.41,,"=stockhistory(B38,A38,,0,0,1)"," "," "," "
2026-02-01,COST," ",$-0.02," "," "," ",$-4.43,,"=stockhistory(B39,A39,,0,0,1)"," "," "," "
2026-03-01,COST," ",$-0.02," "," "," ",$-4.45,,"=stockhistory(B40,A40,,0,0,1)"," "," "," "
2026-04-01,COST," ",$-0.02," "," "," ",$-4.47,,"=stockhistory(B41,A41,,0,0,1)"," "," "," "
2026-04-08,COST," "," "," "," "," ",$-4.47,,"=stockhistory(B42,A42,,0,0,1)"," "," "," "
Date,Symbol,amountNet,interestPaid,dividendRecd,premiumNet,currentShares,basisShares,basisPerShare,marketPrice,sharesBought,sharesSold,txPrice
-,-,-,-,-,-,-,-,-,-
Date,Symbol,deltaShares,netShares,deltaBasis,netBasis,deltaInterest,netInterest,deltaDividend,netDividend,deltaPremium,netPremium
2023-04-01,COST,10.0,10.0,$-4970.69,$-4970.69,$-0.69,$-0.69," "," "," "," ",$-497.07,"=stockhistory(B43,A43,,0,0,1)"," "," "," "
2023-05-01,COST,-10.0," ",$4966.84,$-3.85,$-13.12,$-13.81," "," "," "," ",,"=stockhistory(B44,A44,,0,0,1)"," "," "," "
2023-06-01,COST," "," ",$-0.02,$-3.87,$-0.02,$-13.83," "," "," "," ",,"=stockhistory(B45,A45,,0,0,1)"," "," "," "
2023-07-01,COST," "," ",$-0.02,$-3.89,$-0.02,$-13.85," "," "," "," ",,"=stockhistory(B46,A46,,0,0,1)"," "," "," "
2023-08-01,COST," "," ",$-0.02,$-3.90,$-0.02,$-13.86," "," "," "," ",,"=stockhistory(B47,A47,,0,0,1)"," "," "," "
2023-09-01,COST," "," ",$-0.02,$-3.92,$-0.02,$-13.88," "," "," "," ",,"=stockhistory(B48,A48,,0,0,1)"," "," "," "
2023-10-01,COST," "," ",$-0.02,$-3.94,$-0.02,$-13.90," "," "," "," ",,"=stockhistory(B49,A49,,0,0,1)"," "," "," "
2023-11-01,COST," "," ",$-0.02,$-3.95,$-0.02,$-13.91," "," "," "," ",,"=stockhistory(B50,A50,,0,0,1)"," "," "," "
2023-12-01,COST," "," ",$-0.02,$-3.97,$-0.02,$-13.93," "," "," "," ",,"=stockhistory(B51,A51,,0,0,1)"," "," "," "
2024-01-01,COST," "," ",$-0.02,$-3.99,$-0.02,$-13.95," "," "," "," ",,"=stockhistory(B52,A52,,0,0,1)"," "," "," "
2024-02-01,COST," "," ",$-0.02,$-4.00,$-0.02,$-13.96," "," "," "," ",,"=stockhistory(B53,A53,,0,0,1)"," "," "," "
2024-03-01,COST," "," ",$-0.02,$-4.02,$-0.02,$-13.98," "," "," "," ",,"=stockhistory(B54,A54,,0,0,1)"," "," "," "
2024-04-01,COST," "," ",$-0.02,$-4.04,$-0.02,$-14.00," "," "," "," ",,"=stockhistory(B55,A55,,0,0,1)"," "," "," "
2024-05-01,COST," "," ",$-0.02,$-4.05,$-0.02,$-14.01," "," "," "," ",,"=stockhistory(B56,A56,,0,0,1)"," "," "," "
2024-06-01,COST," "," ",$-0.02,$-4.07,$-0.02,$-14.03," "," "," "," ",,"=stockhistory(B57,A57,,0,0,1)"," "," "," "
2024-07-01,COST," "," ",$-0.02,$-4.09,$-0.02,$-14.05," "," "," "," ",,"=stockhistory(B58,A58,,0,0,1)"," "," "," "
2024-08-01,COST," "," ",$-0.02,$-4.11,$-0.02,$-14.07," "," "," "," ",,"=stockhistory(B59,A59,,0,0,1)"," "," "," "
2024-09-01,COST," "," ",$-0.02,$-4.12,$-0.02,$-14.08," "," "," "," ",,"=stockhistory(B60,A60,,0,0,1)"," "," "," "
2024-10-01,COST," "," ",$-0.02,$-4.14,$-0.02,$-14.10," "," "," "," ",,"=stockhistory(B61,A61,,0,0,1)"," "," "," "
2024-11-01,COST," "," ",$-0.02,$-4.16,$-0.02,$-14.12," "," "," "," ",,"=stockhistory(B62,A62,,0,0,1)"," "," "," "
2024-12-01,COST," "," ",$-0.02,$-4.18,$-0.02,$-14.14," "," "," "," ",,"=stockhistory(B63,A63,,0,0,1)"," "," "," "
2025-01-01,COST," "," ",$-0.02,$-4.19,$-0.02,$-14.15," "," "," "," ",,"=stockhistory(B64,A64,,0,0,1)"," "," "," "
2025-02-01,COST," "," ",$-0.02,$-4.21,$-0.02,$-14.17," "," "," "," ",,"=stockhistory(B65,A65,,0,0,1)"," "," "," "
2025-03-01,COST," "," ",$-0.02,$-4.23,$-0.02,$-14.19," "," "," "," ",,"=stockhistory(B66,A66,,0,0,1)"," "," "," "
2025-04-01,COST," "," ",$-0.02,$-4.25,$-0.02,$-14.21," "," "," "," ",,"=stockhistory(B67,A67,,0,0,1)"," "," "," "
2025-05-01,COST," "," ",$-0.02,$-4.26,$-0.02,$-14.22," "," "," "," ",,"=stockhistory(B68,A68,,0,0,1)"," "," "," "
2025-06-01,COST," "," ",$-0.02,$-4.28,$-0.02,$-14.24," "," "," "," ",,"=stockhistory(B69,A69,,0,0,1)"," "," "," "
2025-07-01,COST," "," ",$-0.02,$-4.30,$-0.02,$-14.26," "," "," "," ",,"=stockhistory(B70,A70,,0,0,1)"," "," "," "
2025-08-01,COST," "," ",$-0.02,$-4.32,$-0.02,$-14.28," "," "," "," ",,"=stockhistory(B71,A71,,0,0,1)"," "," "," "
2025-09-01,COST," "," ",$-0.02,$-4.34,$-0.02,$-14.30," "," "," "," ",,"=stockhistory(B72,A72,,0,0,1)"," "," "," "
2025-10-01,COST," "," ",$-0.02,$-4.36,$-0.02,$-14.32," "," "," "," ",,"=stockhistory(B73,A73,,0,0,1)"," "," "," "
2025-11-01,COST," "," ",$-0.02,$-4.37,$-0.02,$-14.33," "," "," "," ",,"=stockhistory(B74,A74,,0,0,1)"," "," "," "
2025-12-01,COST," "," ",$-0.02,$-4.39,$-0.02,$-14.35," "," "," "," ",,"=stockhistory(B75,A75,,0,0,1)"," "," "," "
2026-01-01,COST," "," ",$-0.02,$-4.41,$-0.02,$-14.37," "," "," "," ",,"=stockhistory(B76,A76,,0,0,1)"," "," "," "
2026-02-01,COST," "," ",$-0.02,$-4.43,$-0.02,$-14.39," "," "," "," ",,"=stockhistory(B77,A77,,0,0,1)"," "," "," "
2026-03-01,COST," "," ",$-0.02,$-4.45,$-0.02,$-14.41," "," "," "," ",,"=stockhistory(B78,A78,,0,0,1)"," "," "," "
2026-04-01,COST," "," ",$-0.02,$-4.47,$-0.02,$-14.43," "," "," "," ",,"=stockhistory(B79,A79,,0,0,1)"," "," "," "
Date,Symbol,deltaShares,netShares,deltaBasis,netBasis,deltaInterest,netInterest,deltaDividend,netDividend,deltaPremium,netPremium
