Date,Symbol,amountNet,interestPaid,dividendRecd,premiumNet,currentShares,basisShares,basisPerShare,marketPrice,sharesBought,sharesSold,txPrice
2025-03-24,GPIQ,$-9272.00," "," "," ",200.0,$-9272.00,$-46.36,"=stockhistory(B2,A2,,0,0,1)",200.0," ",$-46.36
2025-04-01,GPIQ," ",$-10.30," "," ",200.0,$-9282.30,$-46.41,"=stockhistory(B3,A3,,0,0,1)"," "," "," "
2025-04-07,GPIQ," ",$-7.74,$77.12," ",200.0,$-9212.92,$-46.06,"=stockhistory(B4,A4,,0,0,1)"," "," "," "
2025-04-08,GPIQ," ",$-1.28," "," ",200.0,$-9214.20,$-46.07,"=stockhistory(B5,A5,,0,0,1)"," "," "," "
2025-05-01,GPIQ," ",$-29.43," "," ",200.0,$-9243.63,$-46.22,"=stockhistory(B6,A6,,0,0,1)"," "," "," "
2025-06-01,GPIQ," ",$-39.80," "," ",200.0,$-9283.43,$-46.42,"=stockhistory(B7,A7,,0,0,1)"," "," "," "
2025-07-01,GPIQ," ",$-38.68," "," ",200.0,$-9322.11,$-46.61,"=stockhistory(B8,A8,,0,0,1)"," "," "," "
2025-08-01,GPIQ," ",$-40.14," "," ",200.0,$-9362.25,$-46.81,"=stockhistory(B9,A9,,0,0,1)"," "," "," "
2025-09-01,GPIQ," ",$-40.31," "," ",200.0,$-9402.56,$-47.01,"=stockhistory(B10,A10,,0,0,1)"," "," "," "
2025-10-01,GPIQ," ",$-39.18," "," ",200.0,$-9441.74,$-47.21,"=stockhistory(B11,A11,,0,0,1)"," "," "," "
2025-11-01,GPIQ," ",$-40.65," "," ",200.0,$-9482.39,$-47.41,"=stockhistory(B12,A12,,0,0,1)"," "," "," "
2025-12-01,GPIQ," ",$-39.51," "," ",200.0,$-9521.90,$-47.61,"=stockhistory(B13,A13,,0,0,1)"," "," "," "
2026-01-01,GPIQ," ",$-41.00," "," ",200.0,$-9562.89,$-47.81,"=stockhistory(B14,A14,,0,0,1)"," "," "," "
2026-02-01,GPIQ," ",$-41.17," "," ",200.0,$-9604.07,$-48.02,"=stockhistory(B15,A15,,0,0,1)"," "," "," "
2026-03-01,GPIQ," ",$-37.35," "," ",200.0,$-9641.42,$-48.21,"=stockhistory(B16,A16,,0,0,1)"," "," "," "
2026-04-01,GPIQ," ",$-41.51," "," ",200.0,$-9682.93,$-48.41,"=stockhistory(B17,A17,,0,0,1)"," "," "," "
2026-04-08,GPIQ," ",$-9.41," "," ",200.0,$-9692.34,$-48.46,"=stockhistory(B18,A18,,0,0,1)"," "," "," "
Date,Symbol,amountNet,interestPaid,dividendRecd,premiumNet,currentShares,basisShares,basisPerShare,marketPrice,sharesBought,sharesSold,txPrice
-,-,-,-,-,-,-,-,-,-
Date,Symbol,deltaShares,netShares,deltaBasis,netBasis,deltaInterest,netInterest,deltaDividend,netDividend,deltaPremium,netPremium
2025-04-01,GPIQ,200.0,200.0,$-9282.30,$-9282.30,$-10.30,$-10.30," "," "," "," ",$-46.41,"=stockhistory(B19,A19,,0,0,1)"," "," "," "
2025-05-01,GPIQ," ",200.0,$38.67,$-9243.63,$-38.45,$-48.75,$77.12,$77.12," "," ",$-46.22,"=stockhistory(B20,A20,,0,0,1)"," "," "," "
2025-06-01,GPIQ," ",200.0,$-39.80,$-9283.43,$-39.80,$-88.55," ",$77.12," "," ",$-46.42,"=stockhistory(B21,A21,,0,0,1)"," "," "," "
2025-07-01,GPIQ," ",200.0,$-38.68,$-9322.11,$-38.68,$-127.23," ",$77.12," "," ",$-46.61,"=stockhistory(B22,A22,,0,0,1)"," "," "," "
2025-08-01,GPIQ," ",200.0,$-40.14,$-9362.25,$-40.14,$-167.37," ",$77.12," "," ",$-46.81,"=stockhistory(B23,A23,,0,0,1)"," "," "," "
2025-09-01,GPIQ," ",200.0,$-40.31,$-9402.56,$-40.31,$-207.68," ",$77.12," "," ",$-47.01,"=stockhistory(B24,A24,,0,0,1)"," "," "," "
2025-10-01,GPIQ," ",200.0,$-39.18,$-9441.74,$-39.18,$-246.86," ",$77.12," "," ",$-47.21,"=stockhistory(B25,A25,,0,0,1)"," "," "," "
2025-11-01,GPIQ," ",200.0,$-40.65,$-9482.39,$-40.65,$-287.51," ",$77.12," "," ",$-47.41,"=stockhistory(B26,A26,,0,0,1)"," "," "," "
2025-12-01,GPIQ," ",200.0,$-39.51,$-9521.90,$-39.51,$-327.02," ",$77.12," "," ",$-47.61,"=stockhistory(B27,A27,,0,0,1)"," "," "," "
2026-01-01,GPIQ," ",200.0,$-41.00,$-9562.89,$-41.00,$-368.01," ",$77.12," "," ",$-47.81,"=stockhistory(B28,A28,,0,0,1)"," "," "," "
2026-02-01,GPIQ," ",200.0,$-41.17,$-9604.07,$-41.17,$-409.19," ",$77.12," "," ",$-48.02,"=stockhistory(B29,A29,,0,0,1)"," "," "," "
2026-03-01,GPIQ," ",200.0,$-37.35,$-9641.42,$-37.35,$-446.54," ",$77.12," "," ",$-48.21,"=stockhistory(B30,A30,,0,0,1)"," "," "," "
2026-04-01,GPIQ," ",200.0,$-41.51,$-9682.93,$-41.51,$-488.05," ",$77.12," "," ",$-48.41,"=stockhistory(B31,A31,,0,0,1)"," "," "," "
Date,Symbol,deltaShares,netShares,deltaBasis,netBasis,deltaInterest,netInterest,deltaDividend,netDividend,deltaPremium,netPremium
