Date,Symbol,amountNet,interestPaid,dividendRecd,premiumNet,currentShares,basisShares,basisPerShare,marketPrice,sharesBought,sharesSold,txPrice
2023-04-11,LGGNY,$-11595.00," "," "," ",750.0,$-11595.00,$-15.46,"=stockhistory(B2,A2,,0,0,1)",750.0," ",$-15.46
2023-05-01,LGGNY," ",$-32.21," "," ",750.0,$-11627.21,$-15.50,"=stockhistory(B3,A3,,0,0,1)"," "," "," "
2023-06-01,LGGNY," ",$-50.06," "," ",750.0,$-11677.27,$-15.57,"=stockhistory(B4,A4,,0,0,1)"," "," "," "
2023-06-12,LGGNY," ",$-17.84,$646.51," ",750.0,$-11048.60,$-14.73,"=stockhistory(B5,A5,,0,0,1)"," "," "," "
2023-07-01,LGGNY," ",$-29.16," "," ",750.0,$-11077.76,$-14.77,"=stockhistory(B6,A6,,0,0,1)"," "," "," "
2023-07-14,LGGNY,$-1500.00,$-20.00," "," ",850.0,$-12597.76,$-14.82,"=stockhistory(B7,A7,,0,0,1)",100.0," ",$-15.00
2023-07-26,LGGNY,$3879.96,$-21.00," "," ",600.0,$-8738.79,$-14.56,"=stockhistory(B8,A8,,0,0,1)"," ",250.0,$-15.52
2023-07-27,LGGNY,$9359.92,$-1.21," "," "," ",$619.91,,"=stockhistory(B9,A9,,0,0,1)"," ",600.0,$-15.60
2023-08-01,LGGNY," ",$0.43," "," "," ",$620.34,,"=stockhistory(B10,A10,,0,0,1)"," "," "," "
2023-09-01,LGGNY," ",$2.67," "," "," ",$623.01,,"=stockhistory(B11,A11,,0,0,1)"," "," "," "
2023-10-01,LGGNY," ",$2.60," "," "," ",$625.61,,"=stockhistory(B12,A12,,0,0,1)"," "," "," "
2023-11-01,LGGNY," ",$2.69," "," "," ",$628.30,,"=stockhistory(B13,A13,,0,0,1)"," "," "," "
2023-12-01,LGGNY," ",$2.62," "," "," ",$630.92,,"=stockhistory(B14,A14,,0,0,1)"," "," "," "
2024-01-01,LGGNY," ",$2.72," "," "," ",$633.64,,"=stockhistory(B15,A15,,0,0,1)"," "," "," "
2024-02-01,LGGNY," ",$2.73," "," "," ",$636.37,,"=stockhistory(B16,A16,,0,0,1)"," "," "," "
2024-03-01,LGGNY," ",$2.56," "," "," ",$638.93,,"=stockhistory(B17,A17,,0,0,1)"," "," "," "
2024-04-01,LGGNY," ",$2.75," "," "," ",$641.68,,"=stockhistory(B18,A18,,0,0,1)"," "," "," "
2024-05-01,LGGNY," ",$2.67," "," "," ",$644.35,,"=stockhistory(B19,A19,,0,0,1)"," "," "," "
2024-06-01,LGGNY," ",$2.77," "," "," ",$647.13,,"=stockhistory(B20,A20,,0,0,1)"," "," "," "
2024-07-01,LGGNY," ",$2.70," "," "," ",$649.82,,"=stockhistory(B21,A21,,0,0,1)"," "," "," "
2024-08-01,LGGNY," ",$2.80," "," "," ",$652.62,,"=stockhistory(B22,A22,,0,0,1)"," "," "," "
2024-09-01,LGGNY," ",$2.81," "," "," ",$655.43,,"=stockhistory(B23,A23,,0,0,1)"," "," "," "
2024-10-01,LGGNY," ",$2.73," "," "," ",$658.16,,"=stockhistory(B24,A24,,0,0,1)"," "," "," "
