Date,Symbol,amountNet,interestPaid,dividendRecd,premiumNet,currentShares,basisShares,basisPerShare,marketPrice,sharesBought,sharesSold,txPrice
2023-06-16,F,$-3621.25," "," "," ",250.0,$-3621.25,$-14.49,"=stockhistory(B2,A2,,0,0,1)",250.0," ",$-14.49
2023-06-27,F,$-3600.00,$-5.53," "," ",500.0,$-7226.78,$-14.45,"=stockhistory(B3,A3,,0,0,1)",250.0," ",$-14.40
2023-07-01,F," ",$-4.01," "," ",500.0,$-7230.80,$-14.46,"=stockhistory(B4,A4,,0,0,1)"," "," "," "
2023-07-14,F,$7624.93,$-13.06," "," "," ",$381.08,,"=stockhistory(B5,A5,,0,0,1)"," ",500.0,$-15.25
2023-08-01,F," ",$0.95," "," "," ",$382.03,,"=stockhistory(B6,A6,,0,0,1)"," "," "," "
2023-09-01,F," ",$1.64," "," "," ",$383.67,,"=stockhistory(B7,A7,,0,0,1)"," "," "," "
2023-10-01,F," ",$1.60," "," "," ",$385.27,,"=stockhistory(B8,A8,,0,0,1)"," "," "," "
2023-11-01,F," ",$1.66," "," "," ",$386.93,,"=stockhistory(B9,A9,,0,0,1)"," "," "," "
2023-12-01,F," ",$1.61," "," "," ",$388.54,,"=stockhistory(B10,A10,,0,0,1)"," "," "," "
2024-01-01,F," ",$1.67," "," "," ",$390.22,,"=stockhistory(B11,A11,,0,0,1)"," "," "," "
2024-02-01,F," ",$1.68," "," "," ",$391.90,,"=stockhistory(B12,A12,,0,0,1)"," "," "," "
2024-03-01,F," ",$1.58," "," "," ",$393.48,,"=stockhistory(B13,A13,,0,0,1)"," "," "," "
2024-04-01,F," ",$1.69," "," "," ",$395.17,,"=stockhistory(B14,A14,,0,0,1)"," "," "," "
2024-05-01,F," ",$1.65," "," "," ",$396.82,,"=stockhistory(B15,A15,,0,0,1)"," "," "," "
2024-06-01,F," ",$1.71," "," "," ",$398.52,,"=stockhistory(B16,A16,,0,0,1)"," "," "," "
2024-07-01,F," ",$1.66," "," "," ",$400.19,,"=stockhistory(B17,A17,,0,0,1)"," "," "," "
2024-08-01,F," ",$1.72," "," "," ",$401.91,,"=stockhistory(B18,A18,,0,0,1)"," "," "," "
2024-09-01,F," ",$1.73," "," "," ",$403.64,,"=stockhistory(B19,A19,,0,0,1)"," "," "," "
2024-10-01,F," ",$1.68," "," "," ",$405.32,,"=stockhistory(B20,A20,,0,0,1)"," "," "," "
2024-11-01,F," ",$1.75," "," "," ",$407.07,,"=stockhistory(B21,A21,,0,0,1)"," "," "," "
2024-12-01,F," ",$1.70," "," "," ",$408.76,,"=stockhistory(B22,A22,,0,0,1)"," "," "," "
2025-01-01,F," ",$1.76," "," "," ",$410.52,,"=stockhistory(B23,A23,,0,0,1)"," "," "," "
2025-02-01,F," ",$1.77," "," "," ",$412.29,,"=stockhistory(B24,A24,,0,0,1)"," "," "," "
2025-03-01,F," ",$1.60," "," "," ",$413.89,,"=stockhistory(B25,A25,,0,0,1)"," "," "," "
2025-04-01,F," ",$1.78," "," "," ",$415.67,,"=stockhistory(B26,A26,,0,0,1)"," "," "," "
2025-04-08,F," ",$0.40," "," "," ",$416.08,,"=stockhistory(B27,A27,,0,0,1)"," "," "," "
2025-05-01,F," ",$1.33," "," "," ",$417.41,,"=stockhistory(B28,A28,,0,0,1)"," "," "," "
2025-06-01,F," ",$1.80," "," "," ",$419.21,,"=stockhistory(B29,A29,,0,0,1)"," "," "," "
2025-07-01,F," ",$1.75," "," "," ",$420.95,,"=stockhistory(B30,A30,,0,0,1)"," "," "," "
2025-08-01,F," ",$1.81," "," "," ",$422.76,,"=stockhistory(B31,A31,,0,0,1)"," "," "," "
2025-09-01,F," ",$1.82," "," "," ",$424.58,,"=stockhistory(B32,A32,,0,0,1)"," "," "," "
2025-10-01,F," ",$1.77," "," "," ",$426.35,,"=stockhistory(B33,A33,,0,0,1)"," "," "," "
2025-11-01,F," ",$1.84," "," "," ",$428.19,,"=stockhistory(B34,A34,,0,0,1)"," "," "," "
2025-12-01,F," ",$1.78," "," "," ",$429.97,,"=stockhistory(B35,A35,,0,0,1)"," "," "," "
2026-01-01,F," ",$1.85," "," "," ",$431.82,,"=stockhistory(B36,A36,,0,0,1)"," "," "," "
2026-02-01,F," ",$1.86," "," "," ",$433.68,,"=stockhistory(B37,A37,,0,0,1)"," "," "," "
2026-03-01,F," ",$1.69," "," "," ",$435.37,,"=stockhistory(B38,A38,,0,0,1)"," "," "," "
2026-04-01,F," ",$1.87," "," "," ",$437.25,,"=stockhistory(B39,A39,,0,0,1)"," "," "," "
2026-04-08,F," ",$0.43," "," "," ",$437.67,,"=stockhistory(B40,A40,,0,0,1)"," "," "," "
Date,Symbol,amountNet,interestPaid,dividendRecd,premiumNet,currentShares,basisShares,basisPerShare,marketPrice,sharesBought,sharesSold,txPrice
-,-,-,-,-,-,-,-,-,-
Date,Symbol,deltaShares,netShares,deltaBasis,netBasis,deltaInterest,netInterest,deltaDividend,netDividend,deltaPremium,netPremium
2023-07-01,F,500.0,500.0,$-7230.80,$-7230.80,$-9.55,$-9.55," "," "," "," ",$-14.46,"=stockhistory(B41,A41,,0,0,1)"," "," "," "
2023-08-01,F,-500.0," ",$7612.83,$382.03,$-12.10,$-21.65," "," "," "," ",,"=stockhistory(B42,A42,,0,0,1)"," "," "," "
2023-09-01,F," "," ",$1.64,$383.67,$1.64,$-20.01," "," "," "," ",,"=stockhistory(B43,A43,,0,0,1)"," "," "," "
2023-10-01,F," "," ",$1.60,$385.27,$1.60,$-18.41," "," "," "," ",,"=stockhistory(B44,A44,,0,0,1)"," "," "," "
