Date,Symbol,amountNet,interestPaid,dividendRecd,premiumNet,currentShares,basisShares,basisPerShare,marketPrice,sharesBought,sharesSold,txPrice
2025-08-11,AGNC," ",$-54.31,$240.00," ",2000.0,$-16005.62,$-8.00,"=stockhistory(B51,A51,,0,0,1)"," "," "," "
2025-08-28,AGNC," ",$-91.27," "," ",2000.0,$-16096.89,$-8.05,"=stockhistory(B52,A52,,0,0,1)"," "," "," "
2025-09-01,AGNC," ",$-21.60," "," ",2000.0,$-16118.49,$-8.06,"=stockhistory(B53,A53,,0,0,1)"," "," "," "
2025-09-11,AGNC," ",$-54.06,$240.00," ",2000.0,$-15932.55,$-7.97,"=stockhistory(B54,A54,,0,0,1)"," "," "," "
2025-09-28,AGNC," ",$-90.85," "," ",2000.0,$-16023.40,$-8.01,"=stockhistory(B55,A55,,0,0,1)"," "," "," "
2025-10-01,AGNC," ",$-16.12," "," ",2000.0,$-16039.52,$-8.02,"=stockhistory(B56,A56,,0,0,1)"," "," "," "
2025-10-11,AGNC," ",$-53.80,$240.00," ",2000.0,$-15853.32,$-7.93,"=stockhistory(B57,A57,,0,0,1)"," "," "," "
2025-10-28,AGNC," ",$-90.40," "," ",2000.0,$-15943.72,$-7.97,"=stockhistory(B58,A58,,0,0,1)"," "," "," "
2025-11-01,AGNC," ",$-21.39," "," ",2000.0,$-15965.11,$-7.98,"=stockhistory(B59,A59,,0,0,1)"," "," "," "
2025-11-11,AGNC," ",$-53.55,$240.00," ",2000.0,$-15778.66,$-7.89,"=stockhistory(B60,A60,,0,0,1)"," "," "," "
2025-11-28,AGNC," ",$-89.97," "," ",2000.0,$-15868.63,$-7.93,"=stockhistory(B61,A61,,0,0,1)"," "," "," "
2025-12-01,AGNC," ",$-15.97," "," ",2000.0,$-15884.60,$-7.94,"=stockhistory(B62,A62,,0,0,1)"," "," "," "
2025-12-11,AGNC," ",$-53.28,$240.00," ",2000.0,$-15697.88,$-7.85,"=stockhistory(B63,A63,,0,0,1)"," "," "," "
2025-12-28,AGNC," ",$-89.51," "," ",2000.0,$-15787.39,$-7.89,"=stockhistory(B64,A64,,0,0,1)"," "," "," "
2026-01-01,AGNC," ",$-21.18," "," ",2000.0,$-15808.57,$-7.90,"=stockhistory(B65,A65,,0,0,1)"," "," "," "
2026-01-11,AGNC," ",$-53.02,$240.00," ",2000.0,$-15621.59,$-7.81,"=stockhistory(B66,A66,,0,0,1)"," "," "," "
2026-01-28,AGNC," ",$-89.08," "," ",2000.0,$-15710.67,$-7.86,"=stockhistory(B67,A67,,0,0,1)"," "," "," "
2026-02-01,AGNC," ",$-21.08," "," ",2000.0,$-15731.75,$-7.87,"=stockhistory(B68,A68,,0,0,1)"," "," "," "
2026-02-11,AGNC," ",$-52.77,$240.00," ",2000.0,$-15544.52,$-7.77,"=stockhistory(B69,A69,,0,0,1)"," "," "," "
2026-02-28,AGNC," ",$-88.64," "," ",2000.0,$-15633.15,$-7.82,"=stockhistory(B70,A70,,0,0,1)"," "," "," "
2026-03-01,AGNC," ",$-5.24," "," ",2000.0,$-15638.40,$-7.82,"=stockhistory(B71,A71,,0,0,1)"," "," "," "
2026-03-11,AGNC," ",$-52.45,$240.00," ",2000.0,$-15450.85,$-7.73,"=stockhistory(B72,A72,,0,0,1)"," "," "," "
2026-03-28,AGNC," ",$-88.10," "," ",2000.0,$-15538.95,$-7.77,"=stockhistory(B73,A73,,0,0,1)"," "," "," "
2026-04-01,AGNC," ",$-20.85," "," ",2000.0,$-15559.80,$-7.78,"=stockhistory(B74,A74,,0,0,1)"," "," "," "
2026-04-08,AGNC," ",$-36.53," "," ",2000.0,$-15596.33,$-7.80,"=stockhistory(B75,A75,,0,0,1)"," "," "," "
2026-04-11,AGNC," ",$-15.69,$240.00," ",2000.0,$-15372.03,$-7.69,"=stockhistory(B76,A76,,0,0,1)"," "," "," "
Date,Symbol,amountNet,interestPaid,dividendRecd,premiumNet,currentShares,basisShares,basisPerShare,marketPrice,sharesBought,sharesSold,txPrice
-,-,-,-,-,-,-,-,-,-
Date,Symbol,deltaShares,netShares,deltaBasis,netBasis,deltaInterest,netInterest,deltaDividend,netDividend,deltaPremium,netPremium
2024-05-01,AGNC,1000.0,1000.0,$-8856.77,$-8856.77," "," "," "," ",$373.23,$373.23,$-8.86,"=stockhistory(B77,A77,,0,0,1)",1000.0," ",$-9.23
2024-06-01,AGNC,-1000.0," ",$8919.62,$62.85,$-80.12,$-80.12," "," "," ",$373.23,,"=stockhistory(B78,A78,,0,0,1)"," "," "," "
2024-07-01,AGNC," "," ",$0.63,$63.48,$0.63,$-79.49," "," "," ",$373.23,,"=stockhistory(B79,A79,,0,0,1)"," "," "," "
2024-08-01,AGNC,1000.0,1000.0,$-9782.31,$-9718.83,$-25.52,$-105.01," "," ",$553.21,$926.44,$-9.72,"=stockhistory(B80,A80,,0,0,1)"," "," "," "
2024-09-01,AGNC,2000.0,3000.0,$-19566.04,$-29284.87,$-172.47,$-277.48,$120.00,$120.00,$826.43,$1752.87,$-9.76,"=stockhistory(B81,A81,,0,0,1)"," "," "," "
2024-10-01,AGNC,2000.0,5000.0,$-20327.92,$-49612.79,$-404.56,$-682.04,$360.00,$480.00,$496.64,$2249.51,$-9.92,"=stockhistory(B82,A82,,0,0,1)"," "," "," "
2024-11-01,AGNC,2000.0,7000.0,$-21004.29,$-70617.08,$-590.15,$-1272.19,$600.00,$1080.00,$165.86,$2415.37,$-10.09,"=stockhistory(B83,A83,,0,0,1)"," "," "," "
2024-12-01,AGNC," ",7000.0,$-69.36,$-70686.44,$-708.82,$-1981.01,$840.00,$1920.00,$-200.54,$2214.83,$-10.10,"=stockhistory(B84,A84,,0,0,1)"," "," "," "
2025-01-01,AGNC,-2000.0,5000.0,$19476.56,$-51209.88,$-562.90,$-2543.91,$840.00,$2760.00," ",$2214.83,$-10.24,"=stockhistory(B85,A85,,0,0,1)"," "," "," "
2025-02-01,AGNC," ",5000.0,$70.81,$-51139.07,$-529.19,$-3073.10,$600.00,$3360.00," ",$2214.83,$-10.23,"=stockhistory(B86,A86,,0,0,1)"," "," "," "
2025-03-01,AGNC," ",5000.0,$122.31,$-51016.76,$-477.69,$-3550.79,$600.00,$3960.00," ",$2214.83,$-10.20,"=stockhistory(B87,A87,,0,0,1)"," "," "," "
2025-04-01,AGNC,2000.0,7000.0,$-18377.89,$-69394.66,$-530.03,$-4080.83,$600.00,$4560.00,$482.14,$2696.97,$-9.91,"=stockhistory(B88,A88,,0,0,1)",1000.0," ",$-9.45
2025-05-01,AGNC," ",7000.0,$-96.38,$-69491.04,$-696.38,$-4777.21,$600.00,$5160.00," ",$2696.97,$-9.93,"=stockhistory(B89,A89,,0,0,1)"," "," "," "
2025-06-01,AGNC,-5000.0,2000.0,$53150.92,$-16340.12,$-189.08,$-4966.29,$840.00,$6000.00," ",$2696.97,$-8.17,"=stockhistory(B90,A90,,0,0,1)"," "," "," "
2025-07-01,AGNC," ",2000.0,$76.73,$-16263.39,$-163.27,$-5129.56,$240.00,$6240.00," ",$2696.97,$-8.13,"=stockhistory(B91,A91,,0,0,1)"," "," "," "
2025-08-01,AGNC," ",2000.0,$72.08,$-16191.32,$-167.92,$-5297.49,$240.00,$6480.00," ",$2696.97,$-8.10,"=stockhistory(B92,A92,,0,0,1)"," "," "," "
2025-09-01,AGNC," ",2000.0,$72.83,$-16118.49,$-167.17,$-5464.66,$240.00,$6720.00," ",$2696.97,$-8.06,"=stockhistory(B93,A93,,0,0,1)"," "," "," "
2025-10-01,AGNC," ",2000.0,$78.96,$-16039.52,$-161.04,$-5625.69,$240.00,$6960.00," ",$2696.97,$-8.02,"=stockhistory(B94,A94,,0,0,1)"," "," "," "
2025-11-01,AGNC," ",2000.0,$74.41,$-15965.11,$-165.59,$-5791.28,$240.00,$7200.00," ",$2696.97,$-7.98,"=stockhistory(B95,A95,,0,0,1)"," "," "," "
2025-12-01,AGNC," ",2000.0,$80.51,$-15884.60,$-159.49,$-5950.77,$240.00,$7440.00," ",$2696.97,$-7.94,"=stockhistory(B96,A96,,0,0,1)"," "," "," "
2026-01-01,AGNC," ",2000.0,$76.03,$-15808.57,$-163.97,$-6114.74,$240.00,$7680.00," ",$2696.97,$-7.90,"=stockhistory(B97,A97,,0,0,1)"," "," "," "
2026-02-01,AGNC," ",2000.0,$76.82,$-15731.75,$-163.18,$-6277.92,$240.00,$7920.00," ",$2696.97,$-7.87,"=stockhistory(B98,A98,,0,0,1)"," "," "," "
2026-03-01,AGNC," ",2000.0,$93.35,$-15638.40,$-146.65,$-6424.57,$240.00,$8160.00," ",$2696.97,$-7.82,"=stockhistory(B99,A99,,0,0,1)"," "," "," "
2026-04-01,AGNC," ",2000.0,$78.60,$-15559.80,$-161.40,$-6585.97,$240.00,$8400.00," ",$2696.97,$-7.78,"=stockhistory(B100,A100,,0,0,1)"," "," "," "
Date,Symbol,deltaShares,netShares,deltaBasis,netBasis,deltaInterest,netInterest,deltaDividend,netDividend,deltaPremium,netPremium
