Date,Symbol,amountNet,interestPaid,dividendRecd,premiumNet,currentShares,basisShares,basisPerShare,marketPrice,sharesBought,sharesSold,txPrice
2024-11-01,SOUN," ",$-65.84," ",$325.90,11000.0,$-48813.77,$-4.44,"=stockhistory(B41,A41,,0,0,1)"," "," "," "
2024-11-05,SOUN," ",$-65.49," ",$857.70,11000.0,$-48021.57,$-4.37,"=stockhistory(B42,A42,,0,0,1)"," "," "," "
2024-11-07,SOUN," ",$-32.21," ",$393.24,11000.0,$-47660.54,$-4.33,"=stockhistory(B43,A43,,0,0,1)"," "," "," "
2024-11-08,SOUN," ",$-15.99," ",$36.44,11000.0,$-47640.09,$-4.33,"=stockhistory(B44,A44,,0,0,1)"," "," "," "
2024-11-11,SOUN," ",$-47.94," ",$-10175.87,11000.0,$-57863.89,$-5.26,"=stockhistory(B45,A45,,0,0,1)"," "," "," "
2024-11-25,SOUN,$29999.16,$-271.72," "," ",6000.0,$-28136.45,$-4.69,"=stockhistory(B46,A46,,0,0,1)"," ",5000.0,$-6.00
2024-12-01,SOUN," ",$-56.62," "," ",6000.0,$-28193.08,$-4.70,"=stockhistory(B47,A47,,0,0,1)"," "," "," "
2024-12-09,SOUN," ",$-75.65," ",$-6727.03,6000.0,$-34995.76,$-5.83,"=stockhistory(B48,A48,,0,0,1)"," "," "," "
2024-12-17,SOUN,$23999.33,$-93.91," "," ",2000.0,$-11090.33,$-5.55,"=stockhistory(B49,A49,,0,0,1)"," ",4000.0,$-6.00
2024-12-19,SOUN," ",$-7.44," ",$972.70,2000.0,$-10125.07,$-5.06,"=stockhistory(B50,A50,,0,0,1)"," "," "," "
2025-01-01,SOUN," ",$-44.15," "," ",2000.0,$-10169.22,$-5.08,"=stockhistory(B51,A51,,0,0,1)"," "," "," "
2025-02-01,SOUN," ",$-105.74," "," ",2000.0,$-10274.96,$-5.14,"=stockhistory(B52,A52,,0,0,1)"," "," "," "
2025-02-18,SOUN,$-10630.00,$-58.59," ",$1623.18,3000.0,$-19340.37,$-6.45,"=stockhistory(B53,A53,,0,0,1)",1000.0," ",$-10.63
2025-02-19,SOUN," ",$-6.49," ",$364.42,3000.0,$-18982.44,$-6.33,"=stockhistory(B54,A54,,0,0,1)"," "," "," "
2025-03-01,SOUN," ",$-63.67," "," ",3000.0,$-19046.11,$-6.35,"=stockhistory(B55,A55,,0,0,1)"," "," "," "
2025-03-14,SOUN," ",$-83.05," ",$192.92,3000.0,$-18936.24,$-6.31,"=stockhistory(B56,A56,,0,0,1)"," "," "," "
2025-03-26,SOUN," ",$-76.22," ",$938.74,3000.0,$-18073.72,$-6.02,"=stockhistory(B57,A57,,0,0,1)"," "," "," "
2025-04-01,SOUN," ",$-36.37," "," ",3000.0,$-18110.09,$-6.04,"=stockhistory(B58,A58,,0,0,1)"," "," "," "
2025-04-07,SOUN,$15169.56,$-36.45," ",$-670.58,1000.0,$-3647.56,$-3.65,"=stockhistory(B59,A59,,0,0,1)"," ",2000.0,$-7.58
2025-04-08,SOUN," ",$-1.22," "," ",1000.0,$-3648.78,$-3.65,"=stockhistory(B60,A60,,0,0,1)"," "," "," "
2025-05-01,SOUN," ",$-28.15," "," ",1000.0,$-3676.93,$-3.68,"=stockhistory(B61,A61,,0,0,1)"," "," "," "
2025-05-16,SOUN,$12000.00,$-18.50," "," "," ",$8304.57,,"=stockhistory(B62,A62,,0,0,1)"," ",1000.0,$-12.00
2025-06-01,SOUN," ",$44.57," "," "," ",$8349.14,,"=stockhistory(B63,A63,,0,0,1)"," "," "," "
2025-07-01,SOUN," ",$84.01," "," "," ",$8433.15,,"=stockhistory(B64,A64,,0,0,1)"," "," "," "
2025-08-01,SOUN," ",$87.69," "," "," ",$8520.84,,"=stockhistory(B65,A65,,0,0,1)"," "," "," "
2025-09-01,SOUN," ",$88.60," "," "," ",$8609.44,,"=stockhistory(B66,A66,,0,0,1)"," "," "," "
2025-10-01,SOUN," ",$86.63," "," "," ",$8696.07,,"=stockhistory(B67,A67,,0,0,1)"," "," "," "
2025-11-01,SOUN," ",$90.42," "," "," ",$8786.49,,"=stockhistory(B68,A68,,0,0,1)"," "," "," "
2025-12-01,SOUN," ",$88.41," "," "," ",$8874.91,,"=stockhistory(B69,A69,,0,0,1)"," "," "," "
2026-01-01,SOUN," ",$92.28," "," "," ",$8967.19,,"=stockhistory(B70,A70,,0,0,1)"," "," "," "
2026-02-01,SOUN," ",$93.24," "," "," ",$9060.43,,"=stockhistory(B71,A71,,0,0,1)"," "," "," "
2026-03-01,SOUN," ",$85.09," "," "," ",$9145.52,,"=stockhistory(B72,A72,,0,0,1)"," "," "," "
2026-04-01,SOUN," ",$95.09," "," "," ",$9240.61,,"=stockhistory(B73,A73,,0,0,1)"," "," "," "
2026-04-08,SOUN," ",$21.70," "," "," ",$9262.31,,"=stockhistory(B74,A74,,0,0,1)"," "," "," "
Date,Symbol,amountNet,interestPaid,dividendRecd,premiumNet,currentShares,basisShares,basisPerShare,marketPrice,sharesBought,sharesSold,txPrice
-,-,-,-,-,-,-,-,-,-
Date,Symbol,deltaShares,netShares,deltaBasis,netBasis,deltaInterest,netInterest,deltaDividend,netDividend,deltaPremium,netPremium
2024-03-01,SOUN,7500.0,7500.0,$-27623.07,$-27623.07,$-53.58,$-53.58," "," ",$16990.55,$16990.55,$-3.68,"=stockhistory(B75,A75,,0,0,1)"," "," "," "
2024-04-01,SOUN,-2500.0,5000.0,$5146.65,$-22476.41,$-305.48,$-359.05," "," ",$7922.51,$24913.06,$-4.50,"=stockhistory(B76,A76,,0,0,1)"," "," "," "
2024-05-01,SOUN,2000.0,7000.0,$-7692.79,$-30169.21,$-272.72,$-631.78," "," ",$1279.68,$26192.74,$-4.31,"=stockhistory(B77,A77,,0,0,1)"," "," "," "
2024-06-01,SOUN,-2000.0,5000.0,$7747.54,$-22421.67,$-252.39,$-884.17," "," "," ",$26192.74,$-4.48,"=stockhistory(B78,A78,,0,0,1)"," "," "," "
